Unit,Mines,Output,Target,Achieved,Effective_Date
ICC,SUDRA MINES,MIC Production,1267.258064516129,908.0,2021-08-02
ICC,SUDRA MINES,Ore Grade (%Cu),0.9,0.86,2021-08-03
ICC,SUDRA MINES,Ore Production,39.6,30.22,2021-08-03
ICC,SUDRA MINES,MIC Production,1267.258064516129,1112.0,2021-08-03
ICC,SUDRA MINES,Ore Grade (%Cu),0.9,0.85,2021-08-04
ICC,SUDRA MINES,Ore Production,39.6,29.95,2021-08-04
ICC,SUDRA MINES,MIC Production,1267.258064516129,1120.0,2021-08-04
ICC,SUDRA MINES,Ore Grade (%Cu),0.9,0.85,2021-08-05
ICC,SUDRA MINES,Ore Production,39.6,28.5,2021-08-05
ICC,SUDRA MINES,MIC Production,1267.258064516129,856.0,2021-08-05
ICC,SUDRA MINES,Ore Grade (%Cu),0.9,0.865,2021-08-06
ICC,SUDRA MINES,Ore Production,39.6,32.25806451612903,2021-08-06
ICC,SUDRA MINES,MIC Production,1267.258064516129,933.0,2021-08-06
ICC,SUDRA MINES,Ore Grade (%Cu),0.9,0.79,2021-08-07
ICC,SUDRA MINES,Ore Production,39.6,29.0,2021-08-07
ICC,SUDRA MINES,MIC Production,1267.258064516129,983.0,2021-08-07
ICC,SUDRA MINES,Ore Grade (%Cu),0.9,0.82,2021-08-08
ICC,SUDRA MINES,Ore Production,39.6,29.8,2021-08-08
ICC,SUDRA MINES,MIC Production,1267.258064516129,1020.0,2021-08-08
ICC,SUDRA MINES,Ore Grade (%Cu),0.9,0.88,2021-08-10
ICC,SUDRA MINES,Ore Production,39.6,30.12,2021-08-10
ICC,SUDRA MINES,MIC Production,1267.258064516129,1008.0,2021-08-10
ICC,SUDRA MINES,Ore Grade (%Cu),0.9,0.87,2021-08-10
ICC,SUDRA MINES,Ore Production,39.6,29.9,2021-08-10
ICC,SUDRA MINES,MIC Production,1267.258064516129,1103.0,2021-08-10
ICC,SUDRA MINES,Ore Grade (%Cu),0.9,0.89,2021-08-11
ICC,SUDRA MINES,Ore Production,39.6,30.12,2021-08-11
ICC,SUDRA MINES,MIC Production,1267.258064516129,908.0,2021-08-11
ICC,SUDRA MINES,Ore Grade (%Cu),0.9,0.86,2021-08-12
ICC,SUDRA MINES,Ore Production,39.6,30.22,2021-08-12
ICC,SUDRA MINES,MIC Production,1267.258064516129,1112.0,2021-08-12
ICC,SUDRA MINES,Ore Grade (%Cu),0.9,0.85,2021-08-13
ICC,SUDRA MINES,Ore Production,39.6,29.95,2021-08-13
ICC,SUDRA MINES,MIC Production,1267.258064516129,1120.0,2021-08-13
ICC,SUDRA MINES,Ore Grade (%Cu),0.9,0.85,2021-08-14
ICC,SUDRA MINES,Ore Production,39.6,28.5,2021-08-14
ICC,SUDRA MINES,MIC Production,1267.258064516129,856.0,2021-08-14
ICC,SUDRA MINES,Ore Grade (%Cu),0.9,0.865,2021-08-15
ICC,SUDRA MINES,Ore Production,39.6,32.25806451612903,2021-08-15
ICC,SUDRA MINES,MIC Production,1267.258064516129,933.0,2021-08-15
ICC,SUDRA MINES,Ore Grade (%Cu),0.9,0.79,2021-08-16
ICC,SUDRA MINES,Ore Production,39.6,29.0,2021-08-16
ICC,SUDRA MINES,MIC Production,1267.258064516129,983.0,2021-08-16
ICC,SUDRA MINES,Ore Grade (%Cu),0.9,0.82,2021-08-17
ICC,SUDRA MINES,Ore Production,39.6,29.8,2021-08-17
ICC,SUDRA MINES,MIC Production,1267.258064516129,1020.0,2021-08-17
ICC,SUDRA MINES,Ore Grade (%Cu),0.9,0.88,2021-08-18
ICC,SUDRA MINES,Ore Production,39.6,30.12,2021-08-18
ICC,SUDRA MINES,MIC Production,1267.258064516129,1008.0,2021-08-18
ICC,SUDRA MINES,Ore Grade (%Cu),0.9,0.87,2021-08-19
ICC,SUDRA MINES,Ore Production,39.6,29.9,2021-08-19
ICC,SUDRA MINES,MIC Production,1267.258064516129,1103.0,2021-08-19
ICC,SUDRA MINES,Ore Grade (%Cu),0.9,0.89,2021-08-20
ICC,SUDRA MINES,Ore Production,39.6,30.12,2021-08-20
ICC,SUDRA MINES,MIC Production,1267.258064516129,908.0,2021-08-20
ICC,SUDRA MINES,Ore Grade (%Cu),0.9,0.86,2021-08-21
ICC,SUDRA MINES,Ore Production,39.6,30.22,2021-08-21
ICC,SUDRA MINES,MIC Production,1267.258064516129,1112.0,2021-08-21
ICC,SUDRA MINES,Ore Grade (%Cu),0.9,0.85,2021-08-22
ICC,SUDRA MINES,Ore Production,39.6,29.95,2021-08-22
ICC,SUDRA MINES,MIC Production,1267.258064516129,1120.0,2021-08-22
ICC,SUDRA MINES,Ore Grade (%Cu),0.9,0.85,2021-08-23
ICC,SUDRA MINES,Ore Production,39.6,28.5,2021-08-23
ICC,SUDRA MINES,MIC Production,1267.258064516129,856.0,2021-08-23
ICC,SUDRA MINES,Ore Grade (%Cu),0.9,0.865,2021-08-24
ICC,SUDRA MINES,Ore Production,39.6,32.25806451612903,2021-08-24
ICC,SUDRA MINES,MIC Production,1267.258064516129,933.0,2021-08-24
ICC,SUDRA MINES,Ore Grade (%Cu),0.9,0.79,2021-08-25
ICC,SUDRA MINES,Ore Production,39.6,29.0,2021-08-25
ICC,SUDRA MINES,MIC Production,1267.258064516129,983.0,2021-08-25
ICC,SUDRA MINES,Ore Grade (%Cu),0.9,0.82,2021-08-26
ICC,SUDRA MINES,Ore Production,39.6,29.8,2021-08-26
ICC,SUDRA MINES,MIC Production,1267.258064516129,1020.0,2021-08-26
ICC,SUDRA MINES,Ore Grade (%Cu),0.9,0.88,2021-08-27
ICC,SUDRA MINES,Ore Production,39.6,30.12,2021-08-27
ICC,SUDRA MINES,MIC Production,1267.258064516129,1008.0,2021-08-27
ICC,SUDRA MINES,Ore Grade (%Cu),0.9,0.87,2021-08-28
ICC,SUDRA MINES,Ore Production,39.6,29.9,2021-08-28
ICC,SUDRA MINES,MIC Production,1267.258064516129,1103.0,2021-08-28
ICC,SUDRA MINES,Ore Grade (%Cu),0.9,0.89,2021-08-29
ICC,SUDRA MINES,Ore Production,39.6,30.12,2021-08-29
ICC,SUDRA MINES,MIC Production,1267.258064516129,908.0,2021-08-29
ICC,SUDRA MINES,Ore Grade (%Cu),0.9,0.86,2021-08-30
ICC,SUDRA MINES,Ore Production,39.6,30.22,2021-08-30
ICC,SUDRA MINES,MIC Production,1267.258064516129,1112.0,2021-08-30
ICC,SUDRA MINES,Ore Grade (%Cu),0.9,0.85,2021-08-31
ICC,SUDRA MINES,Ore Production,39.6,29.95,2021-08-31
ICC,SUDRA MINES,MIC Production,1267.258064516129,1120.0,2021-08-31
ICC,SUDRA MINES,Ore Grade (%Cu),0.9,0.85,2021-09-01
ICC,SUDRA MINES,Ore Production,39.6,28.5,2021-09-01
ICC,SUDRA MINES,MIC Production,1267.258064516129,856.0,2021-09-01
ICC,SUDRA MINES,Ore Grade (%Cu),0.9,0.865,2021-09-02
ICC,SUDRA MINES,Ore Production,39.6,32.25806451612903,2021-09-02
ICC,SUDRA MINES,MIC Production,1267.258064516129,933.0,2021-09-02
ICC,SUDRA MINES,Ore Grade (%Cu),0.9,0.79,2021-09-03
ICC,SUDRA MINES,Ore Production,39.6,29.0,2021-09-03
ICC,SUDRA MINES,MIC Production,1267.258064516129,983.0,2021-09-03
ICC,SUDRA MINES,Ore Grade (%Cu),0.9,0.82,2021-09-04
ICC,SUDRA MINES,Ore Production,39.6,29.8,2021-09-04
ICC,SUDRA MINES,MIC Production,1267.258064516129,1020.0,2021-09-04
ICC,SUDRA MINES,Ore Grade (%Cu),0.9,0.88,2021-09-05
ICC,SUDRA MINES,Ore Production,39.6,30.12,2021-09-05
ICC,SUDRA MINES,MIC Production,1267.258064516129,1008.0,2021-09-05
ICC,SUDRA MINES,Ore Grade (%Cu),0.9,0.87,2021-09-06
ICC,SUDRA MINES,Ore Production,39.6,29.9,2021-09-06
ICC,SUDRA MINES,MIC Production,1267.258064516129,1103.0,2021-09-06
ICC,SUDRA MINES,Ore Grade (%Cu),0.9,0.89,2021-09-07
ICC,SUDRA MINES,Ore Production,39.6,30.12,2021-09-07
ICC,SUDRA MINES,MIC Production,1267.258064516129,908.0,2021-09-07
ICC,SUDRA MINES,Ore Grade (%Cu),0.9,0.86,2021-09-08
ICC,SUDRA MINES,Ore Production,39.6,30.22,2021-09-08
ICC,SUDRA MINES,MIC Production,1267.258064516129,1112.0,2021-09-08
ICC,SUDRA MINES,Ore Grade (%Cu),0.9,0.85,2021-09-09
ICC,SUDRA MINES,Ore Production,39.6,29.95,2021-09-09
ICC,SUDRA MINES,MIC Production,1267.258064516129,1120.0,2021-09-09
ICC,SUDRA MINES,Ore Grade (%Cu),0.9,0.85,2021-09-10
ICC,SUDRA MINES,Ore Production,39.6,28.5,2021-09-10
ICC,SUDRA MINES,MIC Production,1267.258064516129,856.0,2021-09-10
ICC,SUDRA MINES,Ore Grade (%Cu),0.9,0.865,2021-09-11
ICC,SUDRA MINES,Ore Production,39.6,32.25806451612903,2021-09-11
ICC,SUDRA MINES,MIC Production,1267.258064516129,933.0,2021-09-11
ICC,SUDRA MINES,Ore Grade (%Cu),0.9,0.79,2021-09-12
ICC,SUDRA MINES,Ore Production,39.6,29.0,2021-09-12
ICC,SUDRA MINES,MIC Production,1267.258064516129,983.0,2021-09-12
ICC,SUDRA MINES,Ore Grade (%Cu),0.9,0.82,2021-09-13
ICC,SUDRA MINES,Ore Production,39.6,29.8,2021-09-13
ICC,SUDRA MINES,MIC Production,1267.258064516129,1020.0,2021-09-13
ICC,SUDRA MINES,Ore Grade (%Cu),0.9,0.88,2021-09-14
ICC,SUDRA MINES,Ore Production,39.6,30.12,2021-09-14
ICC,SUDRA MINES,MIC Production,1267.258064516129,1008.0,2021-09-14
ICC,SUDRA MINES,Ore Grade (%Cu),0.9,0.87,2021-09-15
ICC,SUDRA MINES,Ore Production,39.6,29.9,2021-09-15
ICC,SUDRA MINES,MIC Production,1267.258064516129,1103.0,2021-09-15
ICC,SUDRA MINES,Ore Grade (%Cu),0.9,0.89,2021-09-16
ICC,SUDRA MINES,Ore Production,39.6,30.12,2021-09-16
ICC,SUDRA MINES,MIC Production,1267.258064516129,908.0,2021-09-16
ICC,SUDRA MINES,Ore Grade (%Cu),0.9,0.86,2021-09-17
ICC,SUDRA MINES,Ore Production,39.6,30.22,2021-09-17
ICC,SUDRA MINES,MIC Production,1267.258064516129,1112.0,2021-09-17
ICC,SUDRA MINES,Ore Grade (%Cu),0.9,0.85,2021-09-18
ICC,SUDRA MINES,Ore Production,39.6,29.95,2021-09-18
ICC,SUDRA MINES,MIC Production,1267.258064516129,1120.0,2021-09-18
ICC,SUDRA MINES,Ore Grade (%Cu),0.9,0.85,2021-09-19
ICC,SUDRA MINES,Ore Production,39.6,28.5,2021-09-19
ICC,SUDRA MINES,MIC Production,1267.258064516129,856.0,2021-09-19
ICC,SUDRA MINES,Ore Grade (%Cu),0.9,0.865,2021-09-20
ICC,SUDRA MINES,Ore Production,39.6,32.25806451612903,2021-09-20
ICC,SUDRA MINES,MIC Production,1267.258064516129,933.0,2021-09-20
ICC,SUDRA MINES,Ore Grade (%Cu),0.9,0.79,2021-09-21
ICC,SUDRA MINES,Ore Production,39.6,29.0,2021-09-21
ICC,SUDRA MINES,MIC Production,1267.258064516129,983.0,2021-09-21
ICC,SUDRA MINES,Ore Grade (%Cu),0.9,0.82,2021-09-22
ICC,SUDRA MINES,Ore Production,39.6,29.8,2021-09-22
ICC,SUDRA MINES,MIC Production,1267.258064516129,1020.0,2021-09-22
ICC,SUDRA MINES,Ore Grade (%Cu),0.9,0.88,2021-09-23
ICC,SUDRA MINES,Ore Production,39.6,30.12,2021-09-23
ICC,SUDRA MINES,MIC Production,1267.258064516129,1008.0,2021-09-23
ICC,SUDRA MINES,Ore Grade (%Cu),0.9,0.87,2021-09-24
ICC,SUDRA MINES,Ore Production,39.6,29.9,2021-09-24
ICC,SUDRA MINES,MIC Production,1267.258064516129,1103.0,2021-09-24
ICC,SUDRA MINES,Ore Grade (%Cu),0.9,0.89,2021-09-25
ICC,SUDRA MINES,Ore Production,39.6,30.12,2021-09-25
ICC,SUDRA MINES,MIC Production,1267.258064516129,908.0,2021-09-25
ICC,SUDRA MINES,Ore Grade (%Cu),0.9,0.86,2021-09-26
ICC,SUDRA MINES,Ore Production,39.6,30.22,2021-09-26
ICC,SUDRA MINES,MIC Production,1267.258064516129,1112.0,2021-09-26
ICC,SUDRA MINES,Ore Grade (%Cu),0.9,0.85,2021-09-27
ICC,SUDRA MINES,Ore Production,39.6,29.95,2021-09-27
ICC,SUDRA MINES,MIC Production,1267.258064516129,1120.0,2021-09-27
ICC,SUDRA MINES,Ore Grade (%Cu),0.9,0.85,2021-09-28
ICC,SUDRA MINES,Ore Production,39.6,28.5,2021-09-28
ICC,SUDRA MINES,MIC Production,1267.258064516129,856.0,2021-09-28
ICC,SUDRA MINES,Ore Grade (%Cu),0.9,0.865,2021-09-29
ICC,SUDRA MINES,Ore Production,39.6,32.25806451612903,2021-09-29
ICC,SUDRA MINES,MIC Production,1267.258064516129,933.0,2021-09-29
ICC,SUDRA MINES,Ore Grade (%Cu),0.9,0.79,2021-09-30
ICC,SUDRA MINES,Ore Production,39.6,29.0,2021-09-30
ICC,SUDRA MINES,MIC Production,1267.258064516129,983.0,2021-09-30
ICC,SUDRA MINES,Ore Grade (%Cu),0.9,0.82,2021-10-01
ICC,SUDRA MINES,Ore Production,39.6,29.8,2021-10-01
ICC,SUDRA MINES,MIC Production,1267.258064516129,1020.0,2021-10-01
ICC,SUDRA MINES,Ore Grade (%Cu),0.9,0.88,2021-10-02
ICC,SUDRA MINES,Ore Production,39.6,30.12,2021-10-02
ICC,SUDRA MINES,MIC Production,1267.258064516129,1008.0,2021-10-02
ICC,SUDRA MINES,Ore Grade (%Cu),0.9,0.87,2021-10-03
ICC,SUDRA MINES,Ore Production,39.6,29.9,2021-10-03
ICC,SUDRA MINES,MIC Production,1267.258064516129,1103.0,2021-10-03
ICC,SUDRA MINES,Ore Grade (%Cu),0.9,0.89,2021-10-04
ICC,SUDRA MINES,Ore Production,39.6,30.12,2021-10-04
ICC,SUDRA MINES,MIC Production,1267.258064516129,908.0,2021-10-04
ICC,SUDRA MINES,Ore Grade (%Cu),0.9,0.86,2021-10-05
ICC,SUDRA MINES,Ore Production,39.6,30.22,2021-10-05
ICC,SUDRA MINES,MIC Production,1267.258064516129,1112.0,2021-10-05
ICC,SUDRA MINES,Ore Grade (%Cu),0.9,0.85,2021-10-06
ICC,SUDRA MINES,Ore Production,39.6,29.95,2021-10-06
ICC,SUDRA MINES,MIC Production,1267.258064516129,1120.0,2021-10-06
ICC,SUDRA MINES,Ore Grade (%Cu),0.9,0.85,2021-10-07
ICC,SUDRA MINES,Ore Production,39.6,28.5,2021-10-07
ICC,SUDRA MINES,MIC Production,1267.258064516129,856.0,2021-10-07
ICC,SUDRA MINES,Ore Grade (%Cu),0.9,0.865,2021-10-08
ICC,SUDRA MINES,Ore Production,39.6,32.25806451612903,2021-10-08
ICC,SUDRA MINES,MIC Production,1267.258064516129,933.0,2021-10-08
ICC,SUDRA MINES,Ore Grade (%Cu),0.9,0.79,2021-10-09
ICC,SUDRA MINES,Ore Production,39.6,29.0,2021-10-09
ICC,SUDRA MINES,MIC Production,1267.258064516129,983.0,2021-10-09
ICC,SUDRA MINES,Ore Grade (%Cu),0.9,0.82,2021-10-10
ICC,SUDRA MINES,Ore Production,39.6,29.8,2021-10-10
ICC,SUDRA MINES,MIC Production,1267.258064516129,1020.0,2021-10-10
ICC,SUDRA MINES,Ore Grade (%Cu),0.9,0.88,2021-10-11
ICC,SUDRA MINES,Ore Production,39.6,30.12,2021-10-11
ICC,SUDRA MINES,MIC Production,1267.258064516129,1008.0,2021-10-11
ICC,SUDRA MINES,Ore Grade (%Cu),0.9,0.87,2021-10-12
ICC,SUDRA MINES,Ore Production,39.6,29.9,2021-10-12
ICC,SUDRA MINES,MIC Production,1267.258064516129,1103.0,2021-10-12
ICC,SUDRA MINES,Ore Grade (%Cu),0.9,0.89,2021-10-13
ICC,SUDRA MINES,Ore Production,39.6,30.12,2021-10-13
ICC,SUDRA MINES,MIC Production,1267.258064516129,908.0,2021-10-13
ICC,SUDRA MINES,Ore Grade (%Cu),0.9,0.86,2021-10-14
ICC,SUDRA MINES,Ore Production,39.6,30.22,2021-10-14
ICC,SUDRA MINES,MIC Production,1267.258064516129,1112.0,2021-10-14
ICC,SUDRA MINES,Ore Grade (%Cu),0.9,0.85,2021-10-15
ICC,SUDRA MINES,Ore Production,39.6,29.95,2021-10-15
ICC,SUDRA MINES,MIC Production,1267.258064516129,1120.0,2021-10-15
ICC,SUDRA MINES,Ore Grade (%Cu),0.9,0.85,2021-10-16
ICC,SUDRA MINES,Ore Production,39.6,28.5,2021-10-16
ICC,SUDRA MINES,MIC Production,1267.258064516129,856.0,2021-10-16
ICC,SUDRA MINES,Ore Grade (%Cu),0.9,0.865,2021-10-17
ICC,SUDRA MINES,Ore Production,39.6,32.25806451612903,2021-10-17
ICC,SUDRA MINES,MIC Production,1267.258064516129,933.0,2021-10-17
ICC,SUDRA MINES,Ore Grade (%Cu),0.9,0.79,2021-10-18
ICC,SUDRA MINES,Ore Production,39.6,29.0,2021-10-18
ICC,SUDRA MINES,MIC Production,1267.258064516129,983.0,2021-10-18
ICC,SUDRA MINES,Ore Grade (%Cu),0.9,0.82,2021-10-19
ICC,SUDRA MINES,Ore Production,39.6,29.8,2021-10-19
ICC,SUDRA MINES,MIC Production,1267.258064516129,1020.0,2021-10-19
ICC,SUDRA MINES,Ore Grade (%Cu),0.9,0.88,2021-10-20
ICC,SUDRA MINES,Ore Production,39.6,30.12,2021-10-20
ICC,SUDRA MINES,MIC Production,1267.258064516129,1008.0,2021-10-20
ICC,SUDRA MINES,Ore Grade (%Cu),0.9,0.87,2021-10-21
ICC,SUDRA MINES,Ore Production,39.6,29.9,2021-10-21
ICC,SUDRA MINES,MIC Production,1267.258064516129,1103.0,2021-10-21
ICC,SUDRA MINES,Ore Grade (%Cu),0.9,0.89,2021-10-22
ICC,SUDRA MINES,Ore Production,39.6,30.12,2021-10-22
ICC,SUDRA MINES,MIC Production,1267.258064516129,908.0,2021-10-22
ICC,SUDRA MINES,Ore Grade (%Cu),0.9,0.86,2021-10-23
ICC,SUDRA MINES,Ore Production,39.6,30.22,2021-10-23
ICC,SUDRA MINES,MIC Production,1267.258064516129,1112.0,2021-10-23
ICC,SUDRA MINES,Ore Grade (%Cu),0.9,0.85,2021-10-24
ICC,SUDRA MINES,Ore Production,39.6,29.95,2021-10-24
ICC,SUDRA MINES,MIC Production,1267.258064516129,1120.0,2021-10-24
ICC,SUDRA MINES,Ore Grade (%Cu),0.9,0.85,2021-10-25
ICC,SUDRA MINES,Ore Production,39.6,28.5,2021-10-25
ICC,SUDRA MINES,MIC Production,1267.258064516129,856.0,2021-10-25
ICC,SUDRA MINES,Ore Grade (%Cu),0.9,0.865,2021-10-26
ICC,SUDRA MINES,Ore Production,39.6,32.25806451612903,2021-10-26
ICC,SUDRA MINES,MIC Production,1267.258064516129,933.0,2021-10-26
ICC,SUDRA MINES,Ore Grade (%Cu),0.9,0.79,2021-10-27
ICC,SUDRA MINES,Ore Production,39.6,29.0,2021-10-27
ICC,SUDRA MINES,MIC Production,1267.258064516129,983.0,2021-10-27
ICC,SUDRA MINES,Ore Grade (%Cu),0.9,0.82,2021-10-28
ICC,SUDRA MINES,Ore Production,39.6,29.8,2021-10-28
ICC,SUDRA MINES,MIC Production,1267.258064516129,1020.0,2021-10-28
ICC,SUDRA MINES,Ore Grade (%Cu),0.9,0.88,2021-10-29
ICC,SUDRA MINES,Ore Production,39.6,30.12,2021-10-29
ICC,SUDRA MINES,MIC Production,1267.258064516129,1008.0,2021-10-29
ICC,SUDRA MINES,Ore Grade (%Cu),0.9,0.87,2021-10-30
ICC,SUDRA MINES,Ore Production,39.6,29.9,2021-10-30
ICC,SUDRA MINES,MIC Production,1267.258064516129,1103.0,2021-10-30
ICC,SUDRA MINES,Ore Grade (%Cu),0.9,0.89,2021-10-31
ICC,SUDRA MINES,Ore Production,39.6,30.12,2021-10-31
ICC,SUDRA MINES,MIC Production,1267.258064516129,908.0,2021-10-31
ICC,SUDRA MINES,Ore Grade (%Cu),0.9,0.86,2021-11-01
ICC,SUDRA MINES,Ore Production,39.6,30.22,2021-11-01
ICC,SUDRA MINES,MIC Production,1267.258064516129,1112.0,2021-11-01
ICC,SUDRA MINES,Ore Grade (%Cu),0.9,0.85,2021-11-02
ICC,SUDRA MINES,Ore Production,39.6,29.95,2021-11-02
ICC,SUDRA MINES,MIC Production,1267.258064516129,1120.0,2021-11-02
ICC,SUDRA MINES,Ore Grade (%Cu),0.9,0.85,2021-11-03
ICC,SUDRA MINES,Ore Production,39.6,28.5,2021-11-03
ICC,SUDRA MINES,MIC Production,1267.258064516129,856.0,2021-11-03
ICC,SUDRA MINES,Ore Grade (%Cu),0.9,0.865,2021-11-04
ICC,SUDRA MINES,Ore Production,39.6,32.25806451612903,2021-11-04
ICC,SUDRA MINES,MIC Production,1267.258064516129,933.0,2021-11-04
ICC,SUDRA MINES,Ore Grade (%Cu),0.9,0.79,2021-11-05
ICC,SUDRA MINES,Ore Production,39.6,29.0,2021-11-05
ICC,SUDRA MINES,MIC Production,1267.258064516129,983.0,2021-11-05
ICC,SUDRA MINES,Ore Grade (%Cu),0.9,0.82,2021-11-06
ICC,SUDRA MINES,Ore Production,39.6,29.8,2021-11-06
ICC,SUDRA MINES,MIC Production,1267.258064516129,1020.0,2021-11-06
ICC,SUDRA MINES,Ore Grade (%Cu),0.9,0.88,2021-11-07
ICC,SUDRA MINES,Ore Production,39.6,30.12,2021-11-07
ICC,SUDRA MINES,MIC Production,1267.258064516129,1008.0,2021-11-07
ICC,SUDRA MINES,Ore Grade (%Cu),0.9,0.87,2021-11-08
ICC,SUDRA MINES,Ore Production,39.6,29.9,2021-11-08
ICC,SUDRA MINES,MIC Production,1267.258064516129,1103.0,2021-11-08
ICC,SUDRA MINES,Ore Grade (%Cu),0.9,0.89,2021-11-09
ICC,SUDRA MINES,Ore Production,39.6,30.12,2021-11-09
ICC,SUDRA MINES,MIC Production,1267.258064516129,908.0,2021-11-09
ICC,SUDRA MINES,Ore Grade (%Cu),0.9,0.86,2021-11-10
ICC,SUDRA MINES,Ore Production,39.6,30.22,2021-11-10
ICC,SUDRA MINES,MIC Production,1267.258064516129,1112.0,2021-11-10
ICC,SUDRA MINES,Ore Grade (%Cu),0.9,0.85,2021-11-11
ICC,SUDRA MINES,Ore Production,39.6,29.95,2021-11-11
ICC,SUDRA MINES,MIC Production,1267.258064516129,1120.0,2021-11-11
ICC,SUDRA MINES,Ore Grade (%Cu),0.9,0.85,2021-11-12
ICC,SUDRA MINES,Ore Production,39.6,28.5,2021-11-12
ICC,SUDRA MINES,MIC Production,1267.258064516129,856.0,2021-11-12
ICC,SUDRA MINES,Ore Grade (%Cu),0.9,0.865,2021-11-13
ICC,SUDRA MINES,Ore Production,39.6,32.25806451612903,2021-11-13
ICC,SUDRA MINES,MIC Production,1267.258064516129,933.0,2021-11-13
ICC,SUDRA MINES,Ore Grade (%Cu),0.9,0.79,2021-11-14
ICC,SUDRA MINES,Ore Production,39.6,29.0,2021-11-14
ICC,SUDRA MINES,MIC Production,1267.258064516129,983.0,2021-11-14
ICC,SUDRA MINES,Ore Grade (%Cu),0.9,0.82,2021-11-15
ICC,SUDRA MINES,Ore Production,39.6,29.8,2021-11-15
ICC,SUDRA MINES,MIC Production,1267.258064516129,1020.0,2021-11-15
ICC,SUDRA MINES,Ore Grade (%Cu),0.9,0.88,2021-11-16
ICC,SUDRA MINES,Ore Production,39.6,30.12,2021-11-16
ICC,SUDRA MINES,MIC Production,1267.258064516129,1008.0,2021-11-16
ICC,SUDRA MINES,Ore Grade (%Cu),0.9,0.87,2021-11-17
ICC,SUDRA MINES,Ore Production,39.6,29.9,2021-11-17
ICC,SUDRA MINES,MIC Production,1267.258064516129,1103.0,2021-11-17
ICC,SUDRA MINES,Ore Grade (%Cu),0.9,0.89,2021-11-18
ICC,SUDRA MINES,Ore Production,39.6,30.12,2021-11-18
ICC,SUDRA MINES,MIC Production,1267.258064516129,908.0,2021-11-18
ICC,SUDRA MINES,Ore Grade (%Cu),0.9,0.86,2021-11-19
ICC,SUDRA MINES,Ore Production,39.6,30.22,2021-11-19
ICC,SUDRA MINES,MIC Production,1267.258064516129,1112.0,2021-11-19
ICC,SUDRA MINES,Ore Grade (%Cu),0.9,0.85,2021-11-20
ICC,SUDRA MINES,Ore Production,39.6,29.95,2021-11-20
ICC,SUDRA MINES,MIC Production,1267.258064516129,1120.0,2021-11-20
ICC,SUDRA MINES,Ore Grade (%Cu),0.9,0.85,2021-11-21
ICC,SUDRA MINES,Ore Production,39.6,28.5,2021-11-21
ICC,SUDRA MINES,MIC Production,1267.258064516129,856.0,2021-11-21
ICC,SUDRA MINES,Ore Grade (%Cu),0.9,0.865,2021-11-22
ICC,SUDRA MINES,Ore Production,39.6,32.25806451612903,2021-11-22
ICC,SUDRA MINES,MIC Production,1267.258064516129,933.0,2021-11-22
ICC,SUDRA MINES,Ore Grade (%Cu),0.9,0.79,2021-11-23
ICC,SUDRA MINES,Ore Production,39.6,29.0,2021-11-23
ICC,SUDRA MINES,MIC Production,1267.258064516129,983.0,2021-11-23
ICC,SUDRA MINES,Ore Grade (%Cu),0.9,0.82,2021-11-24
ICC,SUDRA MINES,Ore Production,39.6,29.8,2021-11-24
ICC,SUDRA MINES,MIC Production,1267.258064516129,1020.0,2021-11-24
ICC,SUDRA MINES,Ore Grade (%Cu),0.9,0.88,2021-11-25
ICC,SUDRA MINES,Ore Production,39.6,30.12,2021-11-25
ICC,SUDRA MINES,MIC Production,1267.258064516129,1008.0,2021-11-25
ICC,SUDRA MINES,Ore Grade (%Cu),0.9,0.87,2021-11-26
ICC,SUDRA MINES,Ore Production,39.6,29.9,2021-11-26
ICC,SUDRA MINES,MIC Production,1267.258064516129,1103.0,2021-11-26
ICC,SUDRA MINES,Ore Grade (%Cu),0.9,0.89,2021-11-27
ICC,SUDRA MINES,Ore Production,39.6,30.12,2021-11-27
ICC,SUDRA MINES,MIC Production,1267.258064516129,908.0,2021-11-27
ICC,SUDRA MINES,Ore Grade (%Cu),0.9,0.86,2021-11-28
ICC,SUDRA MINES,Ore Production,39.6,30.22,2021-11-28
ICC,SUDRA MINES,MIC Production,1267.258064516129,1112.0,2021-11-28
ICC,SUDRA MINES,Ore Grade (%Cu),0.9,0.85,2021-11-29
ICC,SUDRA MINES,Ore Production,39.6,29.95,2021-11-29
ICC,SUDRA MINES,MIC Production,1267.258064516129,1120.0,2021-11-29
ICC,SUDRA MINES,Ore Grade (%Cu),0.9,0.85,2021-11-30
ICC,SUDRA MINES,Ore Production,39.6,28.5,2021-11-30
ICC,SUDRA MINES,MIC Production,1267.258064516129,856.0,2021-11-30
ICC,SUDRA MINES,Ore Grade (%Cu),0.9,0.865,2021-12-01
ICC,SUDRA MINES,Ore Production,39.6,32.25806451612903,2021-12-01
ICC,SUDRA MINES,MIC Production,1267.258064516129,933.0,2021-12-01
ICC,SUDRA MINES,Ore Grade (%Cu),0.9,0.79,2021-12-02
ICC,SUDRA MINES,Ore Production,39.6,29.0,2021-12-02
ICC,SUDRA MINES,MIC Production,1267.258064516129,983.0,2021-12-02
ICC,SUDRA MINES,Ore Grade (%Cu),0.9,0.82,2021-12-03
ICC,SUDRA MINES,Ore Production,39.6,29.8,2021-12-03
ICC,SUDRA MINES,MIC Production,1267.258064516129,1020.0,2021-12-03
